ID,Insects,Crop,Soil,Category_of_Toxicant,Does_count,Number_of_Weeks_Used,Number_Weeks_does_not used,Season,Crop_status 
28748,789,1,1,2,10,8.0,23,3,0
28749,790,1,1,2,10,15.0,15,2,0
28750,789,1,1,2,10,34.0,1,2,0
28751,790,1,1,2,20,15.0,4,2,0
28752,790,1,1,2,20,17.0,18,3,0
28753,789,1,1,2,20,20.0,18,2,0
28754,789,1,1,2,20,30.0,2,3,0
28755,790,1,1,2,20,30.0,6,2,0
28756,790,1,1,2,20,32.0,12,3,0
28757,789,1,1,2,20,38.0,5,2,0
28759,790,1,1,2,30,26.0,10,2,0
28762,789,1,1,2,45,16.0,21,2,0
28764,851,1,1,2,40,10.0,22,2,0
28766,851,1,1,2,10,21.0,16,2,0
28767,851,1,1,2,10,22.0,9,2,0
28768,851,1,1,2,15,19.0,19,2,0
28769,851,1,1,2,20,9.0,0,1,0
28770,851,1,1,2,20,15.0,20,2,0
28771,851,1,1,2,20,32.0,7,2,0
28772,851,1,1,2,20,34.0,2,2,0
28773,851,1,1,2,20,37.0,1,3,0
28774,850,1,1,2,25,15.0,19,2,0
28775,851,1,1,2,25,16.0,24,2,0
28776,851,1,1,2,25,29.0,1,2,0
28777,851,1,1,2,30,24.0,9,2,0
28778,851,1,1,2,30,26.0,14,1,0
28779,850,1,1,2,40,17.0,21,1,0
28780,851,1,1,2,40,36.0,9,2,0
28781,851,1,1,2,40,37.0,2,3,0
28782,850,1,1,2,50,28.0,10,1,0
28783,915,1,1,2,5,10.0,25,1,0
28784,915,1,1,2,10,25.0,10,1,0
28785,916,1,1,2,10,26.0,13,3,0
28786,915,1,1,2,15,14.0,23,2,0
28787,916,1,1,2,20,13.0,17,1,0
28788,916,1,1,2,20,18.0,15,1,0
28789,916,1,1,2,20,18.0,25,3,0
28791,915,1,1,2,20,25.0,12,3,0
28792,916,1,1,2,25,39.0,0,2,0
28793,916,1,1,2,30,9.0,20,1,0
28794,916,1,1,2,30,18.0,21,2,0
28795,915,1,1,2,30,41.0,3,1,0
28796,916,1,1,2,35,32.0,5,3,0
28797,916,1,1,2,40,38.0,1,1,0
28798,915,1,1,2,50,31.0,6,1,0
28799,916,1,1,2,50,39.0,0,2,0
28800,916,1,1,2,80,30.0,14,3,0
28801,915,1,1,2,15,16.0,24,2,1
28802,984,1,1,2,5,30.0,10,2,0
28804,984,1,1,2,10,25.0,14,2,0
28805,984,1,1,2,20,8.0,22,2,0
28806,984,1,1,2,20,19.0,20,2,0
28807,984,1,1,2,20,19.0,21,2,0
28808,984,1,1,2,20,33.0,8,2,0
28809,984,1,1,2,20,41.0,3,1,0
28810,984,1,1,2,25,35.0,1,1,0
28811,984,1,1,2,30,20.0,11,2,0
28812,984,1,1,2,30,42.0,1,1,0
28813,984,1,1,2,30,44.0,1,2,0
28814,984,1,1,2,40,23.0,10,1,0
28815,984,1,1,2,40,28.0,11,1,0
28816,984,1,1,2,40,36.0,1,2,0
28818,984,1,1,2,50,19.0,14,2,0
28819,984,1,1,2,50,30.0,14,3,0
28820,984,1,1,2,50,34.0,4,2,0
28821,1056,1,1,2,10,12.0,24,1,0
28822,1056,1,1,2,10,28.0,12,1,0
28823,1056,1,1,2,15,10.0,22,2,0
28824,1056,1,1,2,15,22.0,27,1,0
28825,1056,1,1,2,20,25.0,7,3,0
28826,1056,1,1,2,20,27.0,12,2,0
28827,1056,1,1,2,20,35.0,3,2,0
28828,1056,1,1,2,25,35.0,2,1,0
28829,1056,1,1,2,30,25.0,15,2,0
28830,1056,1,1,2,30,31.0,10,2,0
28831,1056,1,1,2,40,20.0,21,2,0
28832,1056,1,1,2,40,24.0,18,1,0
28833,1056,1,1,2,40,26.0,14,3,0
28834,1056,1,1,2,40,31.0,7,1,0
28835,1056,1,1,2,40,37.0,2,3,0
28836,1056,1,1,2,45,16.0,23,2,0
28837,1056,1,1,2,50,34.0,7,2,0
28838,1056,1,1,2,60,24.0,20,1,0
28839,1056,1,1,2,60,25.0,15,2,0
28840,1056,1,1,2,60,40.0,3,3,0
28841,1056,1,1,2,60,41.0,1,1,0
28842,1056,1,1,2,20,36.0,7,2,1
28843,1056,1,1,2,20,20.0,19,3,1
28844,1132,1,1,2,10,36.0,8,1,0
28845,1132,1,1,2,10,18.0,13,2,0
28846,1132,1,1,2,10,23.0,15,1,0
28847,1132,1,1,2,10,34.0,6,1,0
28848,1132,1,1,2,15,15.0,27,1,0
28849,1132,1,1,2,15,20.0,20,2,0
28850,1132,1,1,2,15,37.0,0,1,0
28851,1132,1,1,2,20,14.0,22,2,0
28853,1132,1,1,2,20,21.0,18,2,0
28854,1132,1,1,2,20,25.0,20,2,0
28855,1132,1,1,2,20,28.0,6,1,0
28856,1132,1,1,2,25,39.0,2,2,0
28858,1132,1,1,2,30,26.0,17,3,0
28859,1132,1,1,2,30,34.0,4,1,0
28860,1132,1,1,2,40,13.0,22,2,0
28861,1132,1,1,2,40,41.0,1,2,0
28862,1132,1,1,2,55,21.0,19,2,0
28863,1132,1,1,2,60,32.0,13,2,0
28865,1132,1,1,2,40,19.0,22,2,1
28866,1132,1,1,2,20,36.0,4,1,1
28867,1132,1,1,2,20,26.0,11,1,1
28868,1132,1,1,2,60,15.0,28,1,1
28869,1212,1,1,2,5,13.0,24,1,0
28870,1212,1,1,2,10,26.0,14,2,0
28871,1212,1,1,2,10,27.0,4,1,0
28872,1212,1,1,2,10,50.0,0,1,0
28873,1212,1,1,2,20,16.0,24,3,0
28874,1212,1,1,2,20,21.0,20,2,0
28875,1212,1,1,2,20,36.0,15,2,0
28876,1212,1,1,2,20,40.0,7,1,0
28877,1212,1,1,2,30,20.0,19,2,0
28878,1212,1,1,2,30,20.0,24,2,0
28879,1212,1,1,2,30,35.0,9,2,0
28880,1212,1,1,2,35,36.0,7,2,0
28882,1212,1,1,2,40,32.0,12,3,0
28883,1212,1,1,2,40,38.0,1,1,0
28884,1212,1,1,2,50,18.0,19,1,0
28885,1212,1,1,2,60,24.0,14,1,0
28886,1212,1,1,2,60,35.0,6,1,0
28887,1212,1,1,2,60,43.0,3,1,0
28888,1212,1,1,2,80,19.0,26,2,0
28889,1296,1,1,2,5,23.0,16,1,0
28890,1297,1,1,2,10,8.0,30,1,0
28891,1296,1,1,2,10,11.0,30,2,0
28892,1296,1,1,2,10,29.0,12,2,0
28893,1296,1,1,2,10,32.0,10,2,0
28894,1296,1,1,2,15,17.0,23,3,0
28896,1296,1,1,2,15,20.0,22,3,0
28897,1297,1,1,2,15,34.0,7,3,0
28899,1296,1,1,2,20,15.0,13,3,0
28900,1296,1,1,2,20,21.0,2,2,0
28901,1297,1,1,2,20,25.0,5,2,0
28902,1296,1,1,2,20,26.0,20,2,0
28903,1296,1,1,2,20,29.0,16,3,0
28905,1296,1,1,2,20,39.0,5,1,0
28907,1296,1,1,2,30,21.0,20,3,0
28908,1296,1,1,2,30,41.0,4,2,0
28910,1296,1,1,2,40,26.0,19,1,0
28911,1296,1,1,2,40,42.0,1,2,0
28912,1296,1,1,2,40,45.0,0,2,0
28913,1296,1,1,2,60,28.0,18,2,0
28914,1297,1,1,2,60,29.0,4,3,0
28915,1296,1,1,2,80,45.0,3,2,0
28916,1297,1,1,2,10,20.0,4,1,1
28917,1296,1,1,2,20,42.0,3,1,1
28918,1385,1,1,2,10,13.0,30,3,0
28919,1385,1,1,2,5,11.0,28,3,0
28920,1385,1,1,2,10,19.0,21,2,0
28921,1385,1,1,2,10,20.0,26,2,0
28922,1385,1,1,2,10,30.0,16,3,0
28923,1385,1,1,2,15,33.0,8,3,0
28924,1385,1,1,2,20,18.0,18,1,0
28925,1385,1,1,2,20,20.0,24,1,0
28926,1385,1,1,2,20,26.0,6,1,0
28927,1385,1,1,2,20,26.0,12,2,0
28928,1385,1,1,2,20,33.0,6,1,0
28929,1385,1,1,2,20,42.0,1,1,0
28930,1385,1,1,2,30,27.0,19,2,0
28931,1385,1,1,2,30,31.0,20,2,0
28932,1385,1,1,2,30,38.0,8,3,0
28933,1385,1,1,2,30,45.0,2,3,0
28934,1385,1,1,2,40,12.0,31,2,0
28935,1385,1,1,2,40,42.0,5,3,0
28936,1385,1,1,2,40,46.0,3,2,0
28937,1385,1,1,2,60,15.0,31,2,0
28938,1478,1,1,2,20,31.0,9,2,0
28939,1478,1,1,2,40,34.0,13,1,0
28940,1478,1,1,2,10,16.0,17,2,0
28941,1478,1,1,2,10,18.0,32,3,0
28942,1478,1,1,2,15,14.0,30,1,0
28943,1478,1,1,2,15,40.0,0,3,0
28944,1478,1,1,2,15,40.0,4,2,0
28945,1478,1,1,2,15,40.0,7,1,0
28946,1478,1,1,2,20,11.0,31,1,0
28947,1478,1,1,2,20,15.0,9,2,0
28948,1478,1,1,2,20,16.0,25,2,0
28949,1478,1,1,2,20,22.0,27,1,0
28950,1478,1,1,2,20,31.0,16,2,0
28951,1478,1,1,2,40,20.0,20,2,0
28952,1478,1,1,2,40,27.0,25,1,0
28953,1478,1,1,2,40,35.0,3,2,0
28954,1478,1,1,2,50,41.0,8,1,0
28955,1478,1,1,2,60,25.0,28,2,0
28956,1478,1,1,2,40,40.0,12,1,1
28957,1478,1,1,2,50,17.0,15,2,1
28958,1478,1,1,2,40,25.0,22,2,1
28959,1576,1,1,2,5,14.0,33,3,0
28960,1576,1,1,2,10,19.0,24,2,0
28961,1576,1,1,2,10,22.0,18,3,0
28962,1576,1,1,2,10,22.0,33,3,0
28963,1576,1,1,2,10,32.0,16,2,0
28964,1576,1,1,2,15,30.0,18,3,0
28965,1575,1,1,2,15,38.0,10,2,0
28966,1575,1,1,2,20,19.0,29,2,0
28967,1575,1,1,2,20,22.0,12,2,0
28968,1575,1,1,2,20,37.0,2,2,0
28969,1576,1,1,2,20,39.0,3,2,0
28970,1576,1,1,2,20,46.0,3,2,0
28971,1576,1,1,2,25,25.0,25,2,0
28972,1576,1,1,2,25,35.0,6,2,0
28973,1576,1,1,2,30,29.0,16,1,0
28974,1576,1,1,2,35,35.0,3,2,0
28975,1576,1,1,2,40,15.0,23,2,0
28976,1575,1,1,2,40,18.0,27,3,0
28977,1576,1,1,2,40,32.0,16,2,0
28978,1576,1,1,2,40,40.0,2,3,0
28979,1576,1,1,2,20,35.0,8,3,1
28980,1678,1,1,2,40,37.0,17,2,0
28981,1678,1,1,2,10,12.0,31,3,0
28982,1678,1,1,2,10,14.0,29,1,0
28984,1678,1,1,2,10,28.0,19,3,0
28985,1678,1,1,2,10,30.0,16,2,0
28986,1678,1,1,2,10,50.0,1,3,0
28987,1678,1,1,2,15,31.0,8,2,0
28988,1678,1,1,2,15,40.0,9,3,0
28989,1678,1,1,2,15,42.0,6,2,0
28990,1678,1,1,2,20,30.0,14,2,0
28991,1678,1,1,2,20,32.0,21,2,0
28993,1678,1,1,2,20,43.0,9,1,0
28994,1678,1,1,2,20,44.0,5,2,0
28995,1678,1,1,2,25,42.0,0,2,0
28996,1678,1,1,2,30,38.0,10,1,0
28997,1678,1,1,2,40,25.0,16,1,0
28998,1678,1,1,2,40,43.0,6,3,0
28999,1678,1,1,2,40,45.0,9,3,0
29000,1678,1,1,2,40,50.0,0,1,0
29001,1678,1,1,2,50,21.0,25,3,0
29002,1678,1,1,2,60,24.0,25,1,1
29003,1678,1,1,2,30,27.0,14,2,1
29004,1678,1,1,2,15,45.0,4,1,1
29005,1678,1,1,2,20,33.0,10,2,2
29006,1786,1,1,2,10,9.0,35,1,0
29007,1785,1,1,2,10,18.0,27,2,0
29008,1785,1,1,2,10,27.0,15,2,0
29009,1786,1,1,2,10,40.0,2,2,0
29010,1786,1,1,2,15,10.0,27,2,0
29011,1785,1,1,2,20,14.0,30,2,0
29012,1786,1,1,2,20,16.0,32,1,0
29013,1785,1,1,2,20,23.0,18,1,0
29014,1785,1,1,2,20,36.0,9,2,0
29015,1785,1,1,2,20,36.0,13,1,0
29016,1786,1,1,2,20,48.0,5,1,0
29018,1786,1,1,2,30,13.0,30,2,0
29019,1785,1,1,2,30,16.0,31,2,0
29020,1786,1,1,2,30,30.0,19,2,0
29021,1786,1,1,2,30,36.0,4,2,0
29022,1785,1,1,2,30,41.0,4,1,0
29024,1785,1,1,2,40,29.0,20,2,0
29026,1785,1,1,2,60,43.0,1,2,0
29027,1785,1,1,2,15,38.0,11,2,1
29028,1785,1,1,2,40,35.0,15,2,1
29031,1898,1,1,2,10,40.0,11,1,0
29032,1898,1,1,2,10,50.0,1,3,0
29033,1898,1,1,2,15,38.0,14,3,0
29034,1898,1,1,2,15,42.0,6,3,0
29035,1898,1,1,2,15,46.0,3,3,0
29036,1898,1,1,2,20,15.0,32,3,0
29037,1898,1,1,2,20,16.0,29,1,0
29038,1898,1,1,2,20,21.0,24,1,0
29039,1898,1,1,2,20,29.0,21,2,0
29040,1898,1,1,2,20,34.0,7,2,0
29041,1898,1,1,2,20,37.0,6,1,0
29042,1898,1,1,2,20,45.0,7,1,0
29043,1898,1,1,2,20,45.0,9,1,0
29044,1898,1,1,2,25,15.0,26,2,0
29045,1898,1,1,2,25,20.0,21,1,0
29046,1898,1,1,2,25,34.0,19,1,0
29047,1898,1,1,2,30,26.0,30,2,0
29048,1898,1,1,2,40,15.0,26,1,0
29049,1898,1,1,2,40,15.0,31,2,0
29050,1898,1,1,2,40,16.0,32,2,0
29051,1898,1,1,2,40,37.0,11,3,0
29052,1898,1,1,2,40,46.0,2,3,0
29053,1898,1,1,2,40,50.0,1,1,0
29054,1898,1,1,2,45,30.0,16,1,0
29055,1898,1,1,2,50,20.0,31,3,0
29056,1898,1,1,2,15,21.0,24,1,1
29057,2016,1,1,2,5,49.0,2,3,0
29058,2016,1,1,2,10,5.0,27,2,0
29059,2016,1,1,2,10,8.0,34,2,0
29060,2016,1,1,2,10,43.0,5,2,0
29061,2015,1,1,2,15,14.0,19,2,0
29062,2015,1,1,2,20,22.0,28,1,0
29063,2016,1,1,2,20,28.0,20,1,0
29064,2015,1,1,2,20,38.0,12,3,0
29065,2016,1,1,2,20,40.0,2,1,0
29066,2015,1,1,2,20,40.0,3,2,0
29067,2016,1,1,2,20,40.0,9,2,0
29068,2016,1,1,2,20,41.0,1,3,0
29069,2016,1,1,2,30,25.0,22,2,0
29070,2016,1,1,2,30,28.0,27,1,0
29071,2015,1,1,2,35,43.0,14,2,0
29072,2015,1,1,2,40,33.0,17,1,0
29073,2016,1,1,2,40,34.0,17,2,0
29074,2016,1,1,2,40,34.0,19,2,0
29075,2016,1,1,2,40,37.0,5,2,0
29076,2016,1,1,2,40,42.0,5,2,0
29077,2016,1,1,2,60,25.0,21,1,0
29078,2015,1,1,2,60,51.0,2,1,0
29079,2015,1,1,2,20,19.0,32,3,1
29080,2016,1,1,2,20,50.0,2,3,1
29081,2015,1,1,2,30,21.0,30,2,1
29082,2138,1,1,2,20,37.0,15,1,0
29083,2139,1,1,2,40,45.0,8,3,0
29084,2138,1,1,2,5,26.0,32,1,0
29085,2138,1,1,2,5,30.0,13,2,0
29087,2138,1,1,2,20,11.0,35,2,0
29088,2138,1,1,2,20,21.0,33,2,0
29089,2139,1,1,2,20,30.0,20,2,0
29090,2138,1,1,2,20,42.0,10,1,0
29091,2138,1,1,2,20,46.0,2,2,0
29092,2139,1,1,2,25,48.0,4,1,0
29093,2138,1,1,2,30,16.0,26,2,0
29094,2139,1,1,2,30,23.0,29,3,0
29095,2138,1,1,2,30,28.0,28,2,0
29096,2139,1,1,2,40,36.0,13,1,0
29098,2138,1,1,2,15,47.0,8,3,1
29099,2139,1,1,2,15,43.0,10,1,1
29100,2138,1,1,2,20,30.0,18,2,1
29102,2138,1,1,2,20,18.0,30,2,1
29103,2139,1,1,2,20,40.0,8,2,1
29104,2267,1,1,2,5,20.0,24,3,0
29106,2267,1,1,2,10,32.0,14,3,0
29107,2267,1,1,2,10,44.0,7,3,0
29108,2267,1,1,2,15,35.0,2,2,0
29109,2267,1,1,2,15,36.0,19,2,0
29110,2267,1,1,2,20,20.0,22,2,0
29111,2267,1,1,2,20,37.0,7,1,0
29112,2267,1,1,2,20,42.0,1,2,0
29113,2267,1,1,2,20,47.0,2,2,0
29114,2267,1,1,2,20,48.0,3,1,0
29115,2267,1,1,2,20,54.0,0,1,0
29116,2267,1,1,2,25,49.0,0,2,0
29117,2267,1,1,2,30,43.0,6,2,0
29118,2267,1,1,2,60,13.0,36,1,0
29119,2267,1,1,2,20,33.0,15,2,1
29120,2267,1,1,2,10,40.0,6,1,1
29121,2267,1,1,2,20,45.0,3,2,1
29122,2267,1,1,2,40,45.0,9,1,1
29123,2267,1,1,2,40,21.0,34,2,1
29124,2267,1,1,2,40,36.0,17,2,1
29125,2267,1,1,2,60,50.0,3,2,2
29126,2401,1,1,2,5,20.0,10,1,0
29127,2401,1,1,2,5,25.0,12,1,0
29128,2401,1,1,2,10,22.0,30,3,0
29129,2402,1,1,2,15,38.0,22,3,0
29130,2401,1,1,2,15,50.0,4,2,0
29131,2401,1,1,2,20,45.0,6,1,0
29132,2402,1,1,2,20,46.0,10,2,0
29133,2401,1,1,2,40,26.0,32,3,0
29136,2401,1,1,2,40,35.0,14,3,0
29137,2401,1,1,2,40,42.0,14,1,0
29138,2401,1,1,2,50,26.0,20,1,0
29140,2401,1,1,2,60,40.0,15,2,0
29142,2402,1,1,2,40,44.0,10,3,1
29143,2401,1,1,2,20,18.0,37,1,1
29144,2402,1,1,2,80,37.0,14,2,1
29145,2402,1,1,2,20,40.0,15,2,1
29146,2401,1,1,2,35,55.0,0,1,1
29147,2402,1,1,2,40,36.0,17,3,2
29148,2541,1,1,2,15,30.0,21,1,0
29149,2542,1,1,2,10,26.0,30,2,0
29150,2542,1,1,2,20,16.0,29,2,0
29151,2542,1,1,2,20,16.0,34,2,0
29152,2541,1,1,2,20,20.0,11,1,0
29153,2541,1,1,2,20,29.0,26,2,0
29154,2542,1,1,2,20,42.0,10,1,0
29155,2541,1,1,2,20,46.0,15,1,0
29156,2542,1,1,2,25,27.0,31,3,0
29157,2542,1,1,2,25,48.0,9,1,0
29158,2541,1,1,2,40,15.0,36,2,0
29159,2542,1,1,2,60,23.0,32,2,0
29160,2542,1,1,2,60,31.0,15,2,0
29161,2541,1,1,2,20,60.0,3,2,1
29162,2541,1,1,2,20,18.0,31,2,1
29163,2541,1,1,2,50,20.0,28,2,1
29164,2688,1,1,2,10,40.0,18,2,0
29165,2687,1,1,2,15,34.0,22,2,0
29167,2688,1,1,2,25,40.0,12,2,0
29168,2688,1,1,2,20,22.0,32,2,1
29169,2688,1,1,2,10,50.0,2,2,1
29170,2688,1,1,2,25,29.0,22,2,1
29172,2840,1,1,2,5,30.0,27,2,0
29173,2840,1,1,2,5,31.0,17,2,0
29174,2840,1,1,2,10,26.0,38,2,0
29175,2840,1,1,2,10,45.0,5,2,0
29176,2840,1,1,2,20,13.0,43,1,0
29177,2840,1,1,2,20,40.0,16,2,0
29179,2840,1,1,2,50,34.0,23,1,1
29180,2999,1,1,2,10,23.0,21,2,0
29181,2999,1,1,2,10,23.0,31,2,0
29182,2999,1,1,2,10,31.0,32,1,0
29183,2999,1,1,2,20,14.0,42,1,0
29184,2999,1,1,2,20,22.0,19,1,0
29185,2999,1,1,2,20,35.0,17,3,0
29187,2999,1,1,2,25,35.0,16,2,0
29188,2999,1,1,2,40,38.0,17,1,0
29189,2999,1,1,2,40,52.0,3,1,0
29190,2999,1,1,2,20,42.0,14,2,1
29191,2999,1,1,2,40,25.0,24,3,1
29192,2999,1,1,2,20,50.0,4,1,2
29193,3164,1,1,2,20,30.0,15,2,0
29194,3165,1,1,2,40,40.0,15,2,0
29195,3164,1,1,2,10,25.0,20,1,0
29196,3164,1,1,2,10,32.0,19,2,0
29197,3165,1,1,2,10,37.0,15,2,0
29198,3164,1,1,2,10,47.0,8,1,0
29199,3164,1,1,2,20,17.0,34,1,0
29200,3164,1,1,2,20,40.0,17,3,0
29201,3164,1,1,2,30,42.0,11,3,0
29203,3164,1,1,2,50,37.0,25,1,0
29204,3164,1,1,2,80,16.0,45,2,0
29205,3165,1,1,2,20,17.0,23,1,1
29206,3164,1,1,2,5,54.0,5,2,1
29207,3164,1,1,2,30,56.0,2,2,1
29208,3164,1,1,2,20,9.0,20,2,1
29209,3337,1,1,2,10,42.0,15,1,0
29210,3337,1,1,2,20,34.0,26,3,0
29211,3337,1,1,2,40,54.0,10,1,0
29212,3337,1,1,2,10,35.0,21,1,1
29213,3336,1,1,2,40,40.0,16,2,1
29214,3336,1,1,2,40,50.0,12,2,1
29215,3337,1,1,2,40,61.0,3,2,1
29216,3516,1,1,2,10,15.0,42,3,0
29219,3516,1,1,2,40,43.0,21,2,0
29220,3516,1,1,2,20,54.0,7,2,1
29221,3516,1,1,2,5,46.0,10,3,1
29224,3702,1,1,2,20,45.0,8,1,0
29225,3702,1,1,2,40,20.0,42,2,0
29226,3702,1,1,2,50,54.0,6,2,1
29227,3702,1,1,2,10,15.0,48,1,1
29228,3702,1,1,2,15,30.0,28,1,1
29229,3702,1,1,2,25,45.0,15,2,1
29230,3895,1,1,2,15,52.0,10,1,0
29231,3895,1,1,2,20,20.0,37,3,0
29232,3895,1,1,2,20,20.0,42,2,0
29234,3895,1,1,2,40,42.0,27,2,0
29235,3895,1,1,2,40,50.0,15,1,1
29236,3896,1,1,2,20,39.0,25,1,1
29237,3895,1,1,2,30,41.0,23,2,1
29238,3896,1,1,2,5,62.0,5,2,2
29239,4097,1,1,2,10,15.0,30,3,0
29240,4096,1,1,2,20,52.0,12,2,1
29241,4096,1,1,2,15,42.0,30,1,1
29242,151,0,1,2,20,16.0,4,3,0
29243,168,0,1,2,5,15.0,1,1,0
29244,168,0,1,2,20,6.0,1,1,0
29245,169,0,1,2,25,13.0,5,1,0
29247,209,0,1,2,40,12.0,4,2,0
29248,232,0,1,2,20,16.0,4,2,0
29249,232,0,1,2,25,12.0,0,3,0
29250,232,0,1,2,60,20.0,3,2,0
29251,256,0,1,2,10,23.0,0,2,0
29252,256,0,1,2,15,15.0,8,2,0
29253,256,0,1,2,20,19.0,2,3,0
29254,256,0,1,2,25,18.0,4,2,0
29255,283,0,1,2,15,23.0,6,2,0
29256,283,0,1,2,20,10.0,10,2,0
29257,283,0,1,2,20,13.0,11,2,0
29258,283,0,1,2,30,12.0,10,3,0
29261,311,0,1,2,20,23.0,6,3,0
29262,311,0,1,2,25,12.0,10,2,0
29263,311,0,1,2,40,14.0,5,2,0
29264,311,0,1,2,50,23.0,2,1,0
29265,342,0,1,2,15,20.0,5,2,0
29267,375,0,1,2,10,9.0,14,1,0
29268,375,0,1,2,10,14.0,12,2,0
29269,375,0,1,2,15,16.0,5,2,0
29270,375,0,1,2,20,22.0,7,2,0
29271,375,0,1,2,30,20.0,5,2,0
29272,375,0,1,2,40,19.0,4,3,0
29273,375,0,1,2,40,25.0,1,1,0
29274,375,0,1,2,45,16.0,13,2,0
29275,375,0,1,2,50,14.0,11,2,0
29276,410,0,1,2,30,18.0,10,2,0
29277,411,0,1,2,5,9.0,14,2,0
29278,411,0,1,2,5,14.0,15,3,0
29279,411,0,1,2,10,20.0,9,2,0
29280,410,0,1,2,15,13.0,10,2,0
29281,410,0,1,2,15,15.0,0,2,0
29282,411,0,1,2,15,20.0,2,2,0
29283,410,0,1,2,20,25.0,2,2,0
29284,410,0,1,2,25,20.0,1,1,0
29285,410,0,1,2,30,14.0,12,3,0
29286,410,0,1,2,30,30.0,2,2,0
29287,411,0,1,2,35,8.0,15,3,0
29289,410,0,1,2,50,12.0,14,3,0
29290,448,0,1,2,20,17.0,14,3,0
29291,448,0,1,2,40,16.0,10,2,0
29292,448,0,1,2,10,6.0,15,1,0
29293,448,0,1,2,10,16.0,10,1,0
29294,448,0,1,2,10,16.0,15,3,0
29295,448,0,1,2,20,8.0,4,2,0
29296,448,0,1,2,20,21.0,8,1,0
29297,448,0,1,2,25,20.0,11,2,0
29298,448,0,1,2,25,31.0,6,1,0
29299,448,0,1,2,30,20.0,3,1,0
29300,448,0,1,2,30,26.0,7,2,0
29301,448,0,1,2,30,29.0,0,2,0
29303,448,0,1,2,40,25.0,1,2,0
29304,448,0,1,2,40,28.0,1,1,0
29306,448,0,1,2,55,17.0,11,2,0
29307,488,0,1,2,5,24.0,4,3,0
29308,488,0,1,2,10,19.0,15,2,0
29309,488,0,1,2,10,24.0,1,3,0
29310,489,0,1,2,15,26.0,5,2,0
29311,488,0,1,2,20,10.0,11,1,0
29312,488,0,1,2,20,12.0,15,3,0
29313,488,0,1,2,20,16.0,15,2,0
29314,488,0,1,2,20,18.0,7,2,0
29315,489,0,1,2,25,15.0,2,1,0
29316,488,0,1,2,25,26.0,8,2,0
29317,488,0,1,2,25,32.0,1,3,0
29318,488,0,1,2,30,17.0,8,3,0
29320,488,0,1,2,40,20.0,1,3,0
29323,488,0,1,2,15,16.0,13,3,1
29324,488,0,1,2,60,22.0,3,2,1
29325,531,0,1,2,5,10.0,16,2,0
29326,531,0,1,2,5,12.0,18,3,0
29327,531,0,1,2,10,15.0,10,2,0
29328,531,0,1,2,10,15.0,14,2,0
29330,531,0,1,2,20,18.0,14,1,0
29331,531,0,1,2,20,23.0,4,3,0
29332,531,0,1,2,20,23.0,17,2,0
29333,531,0,1,2,30,15.0,13,2,0
29335,531,0,1,2,30,18.0,10,1,0
29336,531,0,1,2,30,21.0,10,2,0
29337,531,0,1,2,30,27.0,5,2,0
29338,531,0,1,2,30,29.0,0,2,0
29342,531,0,1,2,50,22.0,9,3,0
29343,531,0,1,2,50,26.0,7,1,0
29345,531,0,1,2,70,9.0,18,2,0
29346,531,0,1,2,60,17.0,15,2,1
29347,577,0,1,2,10,30.0,6,3,0
29348,577,0,1,2,40,22.0,10,1,0
29349,577,0,1,2,5,25.0,4,1,0
29350,577,0,1,2,10,18.0,14,2,0
29351,577,0,1,2,10,27.0,1,3,0
29352,577,0,1,2,10,27.0,2,2,0
29354,577,0,1,2,20,15.0,9,3,0
29355,577,0,1,2,20,15.0,17,2,0
29357,577,0,1,2,40,14.0,14,3,0
29358,577,0,1,2,40,17.0,14,1,0
29359,577,0,1,2,40,22.0,0,2,0
29360,577,0,1,2,40,23.0,4,2,0
29362,577,0,1,2,55,26.0,1,2,0
29363,577,0,1,2,60,15.0,12,2,0
29364,577,0,1,2,60,15.0,16,2,0
29365,625,0,1,2,5,8.0,15,3,0
29366,625,0,1,2,5,24.0,6,2,0
29367,625,0,1,2,10,15.0,15,2,0
29370,625,0,1,2,20,10.0,18,3,0
29371,625,0,1,2,20,10.0,20,2,0
29372,626,0,1,2,20,17.0,19,3,0
29373,626,0,1,2,20,25.0,3,2,0
29374,625,0,1,2,30,11.0,20,2,0
29375,625,0,1,2,30,22.0,12,2,0
29376,625,0,1,2,35,13.0,16,2,0
29377,625,0,1,2,35,28.0,4,2,0
29379,626,0,1,2,40,20.0,11,2,0
29380,625,0,1,2,40,26.0,15,1,0
29381,625,0,1,2,40,29.0,2,2,0
29382,626,0,1,2,45,25.0,3,1,0
29385,626,0,1,2,60,18.0,13,3,0
29386,626,0,1,2,60,23.0,6,2,0
29387,626,0,1,2,60,23.0,16,1,0
29388,626,0,1,2,60,29.0,7,3,0
29389,625,0,1,2,60,35.0,3,2,0
29390,626,0,1,2,60,24.0,12,1,1
29391,626,0,1,2,50,19.0,15,1,1
29392,677,0,1,2,5,14.0,15,3,0
29393,677,0,1,2,10,9.0,19,2,0
29396,677,0,1,2,15,16.0,11,2,0
29397,677,0,1,2,20,15.0,14,3,0
29398,677,0,1,2,20,15.0,21,3,0
29399,677,0,1,2,20,17.0,19,2,0
29400,677,0,1,2,20,20.0,13,1,0
29402,677,0,1,2,20,25.0,11,2,0
29403,677,0,1,2,20,27.0,5,2,0
29404,677,0,1,2,25,19.0,19,2,0
